#              SST GLOBAL AVERAGE ECMWF REANALYSIS
#
# Day of       AVG         2022        1986
#  year      1970/2022
#
137.000000	291.324524	291.547516	291.166412
138.000000	291.319550	291.548553	291.165833
139.000000	291.316772	291.542816	291.169922
140.000000	291.315399	291.549683	291.176910
141.000000	291.312744	291.561432	291.184052
142.000000	291.310791	291.566864	291.189423
143.000000	291.306610	291.553894	291.190216
144.000000	291.303772	291.544189	291.186707
145.000000	291.299835	291.552490	291.180481
146.000000	291.298370	291.555115	291.173370
147.000000	291.295776	291.552277	291.168091
148.000000	291.295807	291.544647	291.166260
149.000000	291.296173	291.534393	291.166870
150.000000	291.296326	291.534607	291.166809
151.000000	291.306702	291.538849	291.175446
152.000000	291.307465	291.543060	291.169434
153.000000	291.309326	291.540558	291.160950
154.000000	291.308685	291.550232	291.152954
155.000000	291.307373	291.553528	291.145630
156.000000	291.305023	291.561462	291.137695
157.000000	291.302246	291.558838	291.127960
158.000000	291.301605	291.572876	291.120361
159.000000	291.300842	291.553650	291.118774
160.000000	291.300079	291.549622	291.119598
161.000000	291.297607	291.550629	291.119690
162.000000	291.296051	291.548706	291.115570
163.000000	291.292999	291.551331	291.110229
164.000000	291.292480	291.551636	291.107239
165.000000	291.290253	291.552643	291.103455
166.000000	291.289581	291.551422	291.098419
167.000000	291.288025	291.554840	291.088959
168.000000	291.286926	291.541626	291.078003
169.000000	291.286774	291.535950	291.070190
170.000000	291.287079	291.525146	291.063934
171.000000	291.289185	291.512421	291.061554
172.000000	291.291992	291.512451	291.062500
173.000000	291.293243	291.531464	291.067169
174.000000	291.295135	291.537262	291.074554
175.000000	291.297394	291.546112	291.083649
176.000000	291.298584	291.563019	291.094330
177.000000	291.302704	291.561462	291.103516
178.000000	291.305817	291.572296	291.109833
179.000000	291.307129	291.584412	291.111877
180.000000	291.308350	291.575897	291.111298
181.000000	291.318756	291.588806	291.114380
182.000000	291.325256	291.592926	291.108002
183.000000	291.328857	291.598297	291.100708
184.000000	291.330231	291.599915	291.092651
185.000000	291.334442	291.601318	291.087524
186.000000	291.336975	291.598267	291.086487
187.000000	291.340149	291.603943	291.093048
188.000000	291.343903	291.605072	291.107269
189.000000	291.349335	291.609650	291.124969
190.000000	291.355408	291.624207	291.142273
191.000000	291.358917	291.620880	291.158203
192.000000	291.362732	291.637238	291.169678
193.000000	291.367493	291.631897	291.173370
194.000000	291.371918	291.630188	291.168213
195.000000	291.376099	291.631409	291.159546
196.000000	291.382568	291.643219	291.154907
197.000000	291.385254	291.637024	291.149445
198.000000	291.388489	291.646332	291.149078
199.000000	291.392548	291.645508	291.152832
